iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
32392,212084.13,-164.69,164.34,64.61,96.11,-109.12,-50.83,2.67,4.69,-6.52
32554,212084.14,-141.25,113.60,99.43,120.99,-97.38,-82.61,2.54,4.69,-6.56
32555,212084.13,-173.97,138.65,83.71,118.97,-81.14,-78.50,2.52,4.61,-6.09
32582,212084.13,-157.28,139.64,58.21,106.22,-87.34,-47.25,2.81,4.99,-6.30
32748,212084.13,-156.40,119.01,164.23,113.09,-68.69,-58.24,2.45,4.63,-6.60
32760,212084.13,-184.17,128.09,125.89,110.36,-78.83,-69.95,2.58,4.66,-5.53
32786,212084.13,-96.66,96.97,205.83,86.91,-85.20,-74.01,2.45,4.95,-4.72
34175,212084.13,-183.99,130.20,75.04,117.53,-65.75,-48.10,2.48,4.84,-5.13
34404,212084.13,-163.27,123.06,72.81,122.72,-81.16,-42.91,2.72,4.86,-5.47
34420,212084.13,-164.35,149.10,41.80,91.84,-108.91,-28.16,2.81,4.94,-5.97
34438,212084.13,-176.98,173.95,56.51,97.89,-103.50,-47.33,2.62,4.57,-6.50
34450,212084.16,-132.20,90.59,136.66,129.02,-66.70,-69.71,2.61,4.77,-6.45
34978,212084.13,-171.75,108.67,76.32,119.81,-75.66,-53.64,2.81,4.88,-4.78
34984,212084.13,-191.46,112.57,106.93,114.24,-75.93,-77.70,2.50,4.65,-5.43
35132,212084.13,-163.27,152.72,104.33,102.60,-86.72,-79.84,2.73,4.73,-5.76
35145,212084.13,-175.73,148.51,81.04,119.87,-88.72,-71.01,2.43,4.55,-6.07
35190,212084.13,-172.34,150.52,64.84,113.00,-78.19,-49.87,2.50,4.67,-5.51
35197,212084.13,-160.44,133.12,75.20,120.97,-81.13,-68.58,2.64,4.73,-6.27
35243,212084.13,-156.12,135.00,169.17,111.93,-70.88,-58.76,2.59,4.61,-7.06
35270,212084.13,-163.42,126.10,87.16,116.27,-87.22,-80.01,2.54,4.60,-6.16
35272,212084.13,-149.88,100.36,146.87,127.07,-79.13,-68.48,2.35,4.76,-6.52
35285,212084.13,-126.77,101.66,127.64,127.52,-82.92,-77.12,2.60,4.66,-7.45
35316,212084.13,-174.69,125.49,118.27,111.90,-80.62,-72.33,2.59,4.63,-6.14
35323,212084.13,-153.44,142.21,74.85,93.07,-103.74,-62.52,2.73,4.88,-6.19
35553,212084.13,-106.56,104.02,165.37,70.91,-96.11,-63.39,2.77,5.00,-4.73
35597,212084.13,-141.86,124.66,186.43,111.92,-76.12,-65.27,2.66,4.69,-5.93
37234,212084.13,-168.53,42.37,199.50,107.40,-66.54,-49.57,2.34,4.83,-5.67
37679,212084.13,-190.55,131.74,84.01,115.58,-78.40,-72.19,2.48,4.60,-5.47
37890,212084.13,-121.26,87.15,153.22,108.38,-51.50,-60.22,2.60,4.96,-6.34
37911,212084.13,-168.15,146.99,27.78,86.16,-112.98,-41.01,2.84,4.96,-5.90
37923,212084.13,-182.92,144.06,65.96,114.58,-53.52,-35.76,2.44,4.92,-5.18
38133,212084.13,-161.26,146.95,79.12,116.05,-94.87,-68.52,2.61,4.58,-6.02
38143,212084.13,-191.64,117.65,115.13,112.31,-73.21,-75.19,2.57,4.64,-5.58
38153,212084.13,-164.26,159.60,71.35,100.91,-106.16,-62.38,2.54,4.59,-6.67
38169,212084.13,-175.67,120.35,79.64,115.72,-90.02,-60.44,2.56,4.76,-5.43
38170,212084.17,-158.66,103.47,80.69,125.02,-59.26,-65.11,2.85,4.91,-5.80
38173,212084.13,-185.78,158.94,43.39,110.54,-86.55,-42.98,2.53,4.74,-6.04
38255,212084.13,-153.21,121.14,103.61,115.26,-93.77,-82.38,2.58,4.71,-6.42
38266,212084.13,-148.80,133.30,85.52,107.69,-101.70,-75.49,2.75,4.72,-6.77
38273,212084.13,-170.72,119.52,85.93,119.38,-83.68,-81.64,2.51,4.63,-6.07
38329,212084.13,-145.43,127.91,77.35,97.70,-106.84,-66.04,2.85,4.89,-6.35
38347,212084.13,-174.42,152.88,99.62,110.15,-95.53,-73.87,2.63,4.67,-5.84
38459,212084.13,-124.02,123.34,175.38,98.53,-87.54,-70.28,2.65,4.72,-5.90
38467,212084.14,-137.50,104.20,98.87,125.14,-84.19,-85.13,2.66,4.80,-6.61
38701,212084.13,-120.71,129.43,179.69,95.61,-81.78,-60.20,2.66,4.79,-5.00
38776,212084.13,-127.54,116.20,196.05,95.27,-75.51,-62.57,2.45,4.69,-5.42
39061,212084.13,-154.96,123.37,180.67,107.78,-66.32,-61.63,2.65,4.69,-5.89
40348,212084.17,-175.77,97.08,138.79,133.47,-56.47,-43.53,2.37,4.99,-4.82
40684,212084.13,-167.60,36.78,196.62,104.16,-73.78,-32.27,2.42,4.91,-5.27
40914,212084.13,-146.55,69.19,169.18,106.53,-29.91,-42.23,2.47,4.97,-6.08
41159,212084.13,-114.71,83.03,168.72,113.91,-62.13,-61.84,2.50,4.84,-6.21
41389,212084.13,-203.75,129.64,114.64,105.15,-77.08,-75.56,2.52,4.61,-6.08
41405,212084.13,-156.97,104.18,92.16,126.00,-69.16,-81.46,2.64,4.80,-5.29
41411,212084.13,-145.93,88.70,170.21,121.30,-73.69,-64.40,2.27,4.58,-6.48
41582,212084.13,-172.31,117.27,142.29,115.71,-72.11,-65.38,2.55,4.67,-6.18
41583,212084.13,-165.27,148.70,96.35,107.50,-94.06,-73.47,2.72,4.68,-6.16
41642,212084.13,-183.64,116.39,74.86,127.95,-65.89,-43.15,2.51,4.93,-4.60
41643,212084.13,-154.80,138.96,81.57,106.65,-87.62,-77.28,2.70,4.81,-6.68
41704,212084.13,-167.70,129.15,135.79,115.25,-77.40,-64.55,2.50,4.63,-6.81
41737,212084.13,-169.66,158.48,87.02,102.98,-94.00,-70.89,2.52,4.59,-6.36
41746,212084.13,-153.84,132.04,79.98,115.92,-88.59,-80.63,2.72,4.77,-6.36
41751,212084.13,-183.51,152.72,81.93,113.50,-88.22,-65.97,2.35,4.52,-5.62
41785,212084.13,-165.14,124.84,127.72,112.37,-83.34,-64.25,2.55,4.71,-6.51
41792,212084.13,-174.10,136.87,124.49,110.71,-86.22,-68.52,2.55,4.72,-6.57
41793,212084.13,-120.74,105.70,118.31,114.86,-99.09,-73.62,2.69,4.89,-7.06
41905,212084.13,-148.70,112.24,134.58,118.90,-80.94,-73.34,2.46,4.67,-6.33
41917,212084.13,-136.76,105.93,127.30,125.50,-81.31,-76.81,2.50,4.68,-6.56
41931,212084.13,-147.76,128.22,171.69,113.36,-76.05,-62.64,2.56,4.66,-6.89
42128,212084.13,-144.55,143.30,158.71,104.17,-82.02,-64.14,2.58,4.59,-5.95
42187,212084.13,-123.22,127.82,151.79,90.03,-89.32,-67.89,2.79,4.86,-4.90
42188,212084.13,-151.78,146.43,161.76,104.68,-81.89,-61.27,2.60,4.62,-6.25
42456,212084.13,-128.32,134.70,135.45,97.37,-95.05,-79.78,2.69,4.79,-5.36
44391,212084.13,-124.58,23.97,233.10,101.18,-47.54,-65.05,2.15,4.91,-4.60
44661,212084.13,-136.78,37.98,207.65,109.67,-70.89,-68.01,2.35,4.70,-5.63
44877,212084.13,-153.47,91.02,176.19,120.21,-73.51,-62.21,2.27,4.62,-6.73
44913,212084.13,-167.70,107.66,176.62,122.10,-73.24,-56.71,2.38,4.67,-5.98
44915,212084.13,-150.67,76.31,184.48,119.30,-74.24,-56.77,2.27,4.55,-6.98
45115,212084.14,-154.71,98.81,90.48,135.33,-44.58,-72.64,2.76,5.00,-5.43
45120,212084.13,-151.22,97.41,158.27,121.07,-76.18,-63.39,2.34,4.66,-6.57
45129,212084.13,-198.91,129.69,84.55,106.84,-80.29,-65.19,2.44,4.61,-5.43
45130,212084.13,-165.51,108.51,89.16,130.04,-79.21,-83.82,2.64,4.65,-5.52
45261,212084.13,-147.39,113.35,145.13,113.91,-86.18,-68.00,2.41,4.62,-6.93
45294,212084.13,-182.59,136.45,87.65,121.63,-83.76,-73.57,2.51,4.64,-6.01
45295,212084.13,-133.68,116.81,103.08,98.17,-108.76,-71.95,2.75,4.93,-6.22
45309,212084.13,-185.34,135.68,94.12,111.07,-85.18,-71.58,2.51,4.60,-6.07
45311,212084.13,-181.95,137.84,81.12,120.45,-80.59,-67.95,2.47,4.57,-5.62
45337,212084.13,-167.91,138.82,77.55,120.70,-86.40,-70.61,2.52,4.59,-6.22
45445,212084.13,-124.34,110.17,129.81,116.93,-91.56,-82.59,2.62,4.70,-7.03
45453,212084.13,-125.67,121.89,153.17,107.17,-91.17,-71.10,2.71,4.69,-6.19
45480,212084.13,-145.61,102.69,113.38,122.97,-68.92,-80.63,2.63,4.82,-5.98
45486,212084.13,-171.02,120.88,128.86,112.89,-78.85,-70.26,2.55,4.67,-6.07
45537,212084.13,-123.30,109.99,143.47,106.16,-90.91,-74.42,2.58,4.65,-6.58
45571,212084.13,-134.28,114.52,129.63,121.44,-90.37,-76.92,2.55,4.65,-6.85
45656,212084.13,-159.52,147.10,142.34,115.59,-79.54,-59.05,2.56,4.77,-6.98
45660,212084.13,-121.24,131.07,160.52,70.72,-86.28,-79.66,2.70,4.95,-4.21
45700,212084.13,-160.84,146.10,154.31,118.57,-78.82,-61.73,2.58,4.65,-6.63
45743,212084.13,-144.24,129.83,113.33,109.31,-97.36,-74.47,2.60,4.63,-5.86
45748,212084.13,-159.29,146.98,135.04,115.68,-84.55,-64.32,2.56,4.69,-6.39
45752,212084.13,-148.24,136.79,160.37,111.28,-83.35,-61.23,2.56,4.61,-6.91
45754,212084.13,-139.43,115.93,89.55,104.42,-107.13,-73.38,2.69,4.80,-5.87
45791,212084.13,-165.59,148.82,121.46,107.12,-92.41,-64.75,2.60,4.68,-5.26
47338,212084.13,-183.15,59.40,186.66,103.61,-65.45,-36.31,2.28,4.86,-5.62
47589,212084.13,-132.13,19.10,200.82,110.83,-48.25,-45.76,2.51,4.95,-4.64
47597,212084.13,-153.32,18.06,205.26,83.99,-42.60,-10.23,2.23,4.95,-4.59
47797,212084.13,-160.79,56.89,198.40,114.24,-71.34,-57.11,2.34,4.66,-6.37
48067,212084.13,-133.17,31.48,195.74,124.57,-68.54,-31.40,2.54,4.89,-5.79
48087,212084.13,-140.69,86.00,194.40,111.83,-69.06,-64.55,2.27,4.54,-6.37
48137,212084.13,-123.55,69.13,185.21,121.31,-68.87,-62.56,2.40,4.63,-6.16
48965,212084.13,-122.84,127.35,169.56,92.04,-107.68,-69.30,2.66,4.87,-4.66
49006,212084.13,-140.04,143.30,171.37,105.40,-80.15,-63.90,2.64,4.72,-6.30
49177,212084.13,-130.76,129.75,172.74,98.59,-86.28,-64.97,2.62,4.66,-5.87
49178,212084.13,-137.62,143.93,167.71,92.98,-86.40,-64.43,2.60,4.74,-5.32
49179,212084.13,-130.36,126.37,143.94,109.76,-86.41,-71.44,2.66,4.72,-6.32
49187,212084.13,-139.31,139.13,136.20,106.33,-89.38,-62.12,2.64,4.66,-5.92
49226,212084.13,-133.06,134.09,169.89,94.76,-81.87,-59.83,2.59,4.70,-5.66
49228,212084.13,-135.08,133.61,144.33,106.73,-89.47,-76.62,2.65,4.70,-6.25
49230,212084.13,-135.31,151.85,165.27,92.80,-76.58,-69.98,2.49,4.82,-4.78
49428,212084.13,-170.13,144.75,117.90,106.52,-91.21,-71.76,2.59,4.68,-5.38
50985,212084.13,-145.44,50.40,203.22,113.97,-73.34,-57.66,2.32,4.67,-6.56
50987,212084.13,-153.69,33.63,212.46,104.77,-51.45,-55.86,2.23,4.87,-4.98
51236,212084.13,-143.14,37.73,199.15,118.99,-61.56,-51.87,2.45,4.77,-5.63
51275,212084.13,-130.87,38.52,196.98,116.22,-66.80,-47.57,2.49,4.80,-6.21
51481,212084.13,-111.55,73.70,183.92,124.34,-67.32,-65.71,2.32,4.62,-6.27
51489,212084.13,-112.49,68.99,177.64,127.12,-45.53,-46.18,2.64,4.98,-6.54
51545,212084.13,-174.39,111.57,141.44,119.50,-69.45,-61.08,2.54,4.72,-5.74
51756,212084.13,-186.17,113.70,139.19,115.12,-63.80,-66.54,2.51,4.66,-5.35
51829,212084.13,-146.63,98.67,161.98,117.77,-71.45,-65.52,2.28,4.60,-6.80
51835,212084.13,-147.77,99.95,90.17,127.77,-60.58,-79.27,2.81,4.92,-5.46
54652,212084.13,-120.16,88.67,162.99,117.37,-67.90,-68.87,2.41,4.66,-6.56
54952,212084.13,-152.25,101.50,116.42,121.98,-64.83,-83.10,2.55,4.90,-4.99
55242,212084.13,-179.90,107.37,106.95,116.61,-61.61,-74.45,2.50,4.77,-4.66
55272,212084.13,-152.99,97.67,99.93,120.90,-42.99,-84.35,2.75,4.95,-5.09
55286,212084.13,-220.25,118.20,93.75,104.52,-69.89,-63.23,2.21,4.76,-4.33
56692,212084.14,-170.45,84.57,155.01,137.48,-60.09,-10.15,2.26,4.96,-5.09
57675,212084.13,-146.21,75.76,174.91,123.42,-64.70,-55.12,2.32,4.76,-6.91
57694,212084.13,-172.82,91.28,180.33,117.88,-72.21,-50.55,2.35,4.74,-6.08
57804,212084.13,22.01,84.30,252.94,10.80,-23.82,-78.74,2.27,4.99,-3.34
57962,212084.13,-176.91,108.59,149.04,120.77,-68.53,-55.64,2.45,4.76,-5.39
57985,212084.13,-194.01,117.60,132.23,106.39,-55.51,-61.74,2.50,4.71,-4.83
57991,212084.13,-147.65,102.58,126.76,124.98,-70.63,-73.79,2.53,4.85,-5.44
58017,212084.13,-135.42,80.57,157.50,128.42,-54.31,-58.00,2.54,4.78,-6.28
58248,212084.13,-156.85,106.82,85.39,123.86,-76.31,-83.05,2.68,4.74,-5.27
58254,212084.13,-162.45,97.68,125.87,131.83,-61.99,-62.74,2.51,4.98,-4.68
58272,212084.13,-173.68,103.27,159.13,118.80,-63.01,-47.15,2.37,4.87,-4.70
58285,212084.13,-199.90,115.78,129.24,113.28,-60.02,-64.95,2.48,4.83,-4.25
58298,212084.13,-197.72,113.25,116.14,114.33,-65.52,-70.63,2.55,4.71,-4.47
58302,212084.13,-168.57,100.42,109.29,128.33,-73.28,-78.45,2.53,4.85,-4.43
59371,212084.13,-162.36,79.28,173.42,123.91,-65.69,-45.54,2.29,4.69,-5.43
59629,212084.13,-142.51,78.13,156.15,126.04,-53.11,-48.93,2.52,4.85,-6.27
59901,212084.13,-173.80,93.65,173.93,120.53,-67.33,-49.95,2.36,4.75,-5.87
60118,212084.13,-168.35,94.25,163.79,120.68,-74.03,-39.35,2.35,4.74,-5.36
60319,212084.13,-150.52,75.54,159.19,123.29,-58.63,-45.01,2.44,4.86,-5.54
60351,212084.13,-160.87,74.24,187.00,120.36,-71.47,-49.15,2.32,4.75,-6.49
60634,212084.13,-189.55,103.76,110.25,117.34,-53.31,-82.53,2.43,4.96,-4.70
60638,212084.13,-152.15,80.34,150.93,134.51,-67.56,-44.38,2.46,4.91,-5.35
61492,212084.13,-143.58,62.46,185.25,115.85,-66.22,-48.01,2.38,4.79,-6.41
61710,212084.13,-161.46,72.83,166.69,126.84,-60.80,-37.59,2.35,4.90,-5.76
65051,212084.13,-173.99,123.18,136.43,110.03,-73.25,-66.02,2.56,4.68,-6.08
65337,212084.13,-178.00,116.95,134.78,109.59,-70.59,-62.05,2.55,4.70,-5.71
65339,212084.13,-194.01,154.77,96.60,114.96,-77.60,-81.16,2.49,4.56,-5.84
65586,212084.13,-167.88,154.29,79.20,111.58,-95.85,-63.08,2.53,4.53,-6.28
65587,212084.14,-172.90,118.25,110.04,112.87,-83.31,-81.16,2.54,4.72,-5.88
65656,212084.13,-169.26,128.50,73.45,124.94,-73.40,-47.23,2.70,4.87,-5.55
67608,212084.13,-158.10,101.44,155.44,115.57,-70.18,-65.50,2.33,4.67,-6.41
67628,212084.14,-151.98,93.48,142.80,130.07,-74.12,-57.83,2.43,4.79,-5.90
67634,212084.13,-170.39,110.27,80.25,121.43,-73.11,-62.02,2.75,4.77,-5.51
67641,212084.13,-153.77,147.64,58.91,80.85,-118.63,-41.00,2.90,4.89,-6.77
67658,212084.13,-140.93,103.13,85.46,125.77,-72.41,-74.66,2.75,4.88,-6.34
67666,212084.13,-181.84,120.02,92.75,113.84,-80.94,-77.74,2.51,4.62,-5.80
67673,212084.13,-199.59,167.85,48.19,98.39,-89.93,-51.53,2.40,4.50,-6.12
67914,212084.13,-174.33,177.85,64.23,98.04,-105.13,-49.22,2.56,4.57,-6.50
67921,212084.13,-152.73,159.32,80.72,81.72,-105.02,-38.79,2.74,4.74,-6.28
68015,212084.13,-173.32,154.67,31.76,83.59,-121.61,-31.38,2.70,4.84,-5.74
70884,212084.13,-168.13,148.84,37.61,97.82,-98.52,-43.47,2.85,4.96,-5.97
71193,212084.13,-212.41,114.19,-39.90,63.42,-91.04,-58.54,2.51,4.94,-4.49
74312,212084.14,-172.45,143.00,26.23,105.82,-93.46,-38.79,2.80,4.98,-5.31
75127,212084.13,-178.05,186.21,73.74,94.92,-103.25,-48.03,2.61,4.51,-6.40
75129,212084.13,-150.16,150.99,55.17,69.60,-110.57,-33.31,2.97,4.98,-6.06
75154,212084.13,-194.84,133.40,80.31,111.34,-75.91,-63.62,2.48,4.71,-5.38
77788,212084.13,-164.42,127.07,105.73,111.28,-87.76,-75.72,2.57,4.58,-6.26
77789,212084.13,-145.72,126.27,84.37,105.16,-105.19,-78.12,2.74,4.69,-6.63
77793,212084.13,-152.18,156.16,90.62,95.60,-108.34,-64.70,2.74,4.70,-6.01
77794,212084.13,-165.12,172.90,58.28,80.17,-108.15,-23.46,2.60,4.83,-6.05
77837,212084.13,-175.53,167.14,66.40,102.60,-103.83,-57.85,2.55,4.51,-6.23
78036,212084.13,-145.62,117.72,83.26,109.35,-107.09,-84.62,2.66,4.72,-6.61
78061,212084.13,-153.82,126.18,85.75,107.73,-97.25,-80.10,2.67,4.62,-6.82
78105,212084.13,-159.61,162.98,75.58,94.91,-111.51,-56.12,2.66,4.63,-6.45
78263,212084.13,-182.59,120.85,102.27,110.30,-83.12,-82.22,2.54,4.63,-5.79
78291,212084.13,-174.43,171.31,69.28,94.80,-104.79,-52.17,2.54,4.57,-6.65
78310,212084.13,-173.34,165.22,52.06,98.69,-108.95,-46.47,2.62,4.57,-6.36
78507,212084.13,-103.31,100.12,178.48,94.85,-101.61,-68.27,2.60,4.93,-5.37
78553,212084.13,-136.48,105.25,115.58,125.96,-80.98,-84.37,2.58,4.73,-6.78
78560,212084.13,-119.97,102.91,152.08,115.58,-88.07,-76.39,2.46,4.84,-6.13
78575,212084.13,-170.54,113.88,170.89,114.14,-73.98,-56.72,2.40,4.81,-5.88
81029,212084.14,-185.92,145.61,29.38,100.42,-92.08,-46.11,2.58,4.80,-5.50
81247,212084.14,-168.72,136.32,22.14,90.13,-91.88,-36.11,3.00,4.97,-5.23
81460,212084.13,-164.75,118.11,76.48,119.56,-85.10,-65.23,2.71,4.73,-5.35
81649,212084.13,-167.17,148.63,88.60,112.00,-92.95,-78.24,2.60,4.62,-6.71
81676,212084.13,-171.88,152.87,92.39,108.55,-88.77,-67.59,2.59,4.60,-5.93
81878,212084.13,-177.02,170.25,92.27,111.64,-98.97,-58.23,2.55,4.57,-6.00
81880,212084.13,-157.30,155.46,78.41,96.32,-107.91,-57.63,2.65,4.69,-6.66
82094,212084.13,-117.58,109.04,147.19,97.90,-99.96,-75.08,2.68,4.86,-5.49
82124,212084.13,-165.77,124.43,165.89,117.85,-77.08,-64.37,2.41,4.65,-5.98
82417,212084.13,-139.79,117.31,187.79,110.84,-74.12,-73.15,2.55,4.70,-5.98
85123,212084.13,-190.07,149.08,60.05,107.61,-73.47,-41.25,2.44,4.77,-5.58
85328,212084.13,-156.36,142.80,91.61,102.81,-94.33,-76.39,2.74,4.69,-6.84
85334,212084.13,-198.96,136.32,100.47,108.07,-82.31,-68.43,2.50,4.55,-6.24
86059,212084.13,-131.57,115.07,193.52,102.83,-70.69,-70.38,2.49,4.69,-5.70
88993,212084.13,-169.76,128.44,97.95,108.20,-96.64,-81.90,2.56,4.62,-6.45
89429,212084.13,-121.78,108.98,189.66,102.91,-84.97,-75.62,2.45,4.69,-5.48
89640,212084.13,-91.25,98.02,192.42,91.62,-98.09,-65.84,2.59,4.99,-4.45
89683,212084.13,-143.61,112.89,176.25,111.28,-75.55,-68.90,2.35,4.73,-5.66
89702,212084.13,-149.80,126.08,179.85,105.69,-73.62,-61.57,2.68,4.67,-5.80
89788,212084.13,-112.64,55.39,200.43,105.08,-78.96,-77.76,2.28,4.79,-5.04
90031,212084.13,-106.71,100.48,199.56,109.28,-88.42,-71.68,2.50,4.76,-5.13
90060,212084.13,-132.22,118.31,85.86,71.64,-121.05,-94.42,2.92,4.99,-5.09
90062,212084.13,-110.14,95.85,180.54,110.86,-83.36,-76.06,2.40,4.65,-5.42
93599,212084.13,-140.41,94.12,196.79,113.15,-68.28,-66.80,2.27,4.59,-5.44
93915,212084.13,-108.73,46.68,200.74,102.95,-69.67,-82.36,2.44,4.94,-5.08
93952,212084.13,-129.21,38.51,230.14,107.69,-77.23,-72.30,2.21,4.88,-4.69
97939,212084.13,-144.25,119.75,181.05,110.50,-78.75,-67.16,2.54,4.65,-5.98
97940,212084.13,-138.78,51.62,220.00,116.82,-77.38,-63.11,2.08,4.59,-5.03
97965,212084.13,-121.71,100.84,188.59,116.15,-78.65,-73.28,2.38,4.62,-5.54
101328,212084.13,-161.48,102.14,142.00,124.80,-67.85,-66.77,2.46,4.75,-5.61
101331,212084.13,-194.47,157.94,52.72,113.44,-76.49,-40.40,2.39,4.73,-5.95
101365,212084.13,-200.36,121.90,80.17,105.15,-72.86,-29.55,2.42,4.90,-4.69
101374,212084.13,-152.41,138.62,92.25,102.63,-97.72,-83.83,2.73,4.72,-6.25
101375,212084.13,-145.11,132.99,95.84,106.65,-107.13,-73.59,2.73,4.75,-5.85
101553,212084.13,-161.56,139.69,84.35,112.98,-85.97,-83.61,2.64,4.71,-6.71
101554,212084.13,-160.98,119.18,81.48,118.58,-86.17,-74.98,2.60,4.68,-6.34
101587,212084.13,-199.68,142.14,106.68,102.94,-76.99,-73.63,2.48,4.62,-6.38
102439,212084.13,-119.68,127.59,189.93,76.37,-82.56,-59.26,2.46,4.84,-4.46
102471,212084.13,-147.64,139.68,116.18,106.04,-93.25,-64.80,2.63,4.70,-5.40
102503,212084.13,-179.58,176.04,90.11,98.30,-99.81,-57.50,2.51,4.58,-5.61
102762,212084.13,-156.86,146.87,115.81,103.90,-88.97,-70.74,2.72,4.68,-5.05
102768,212084.13,-132.96,127.88,102.57,79.25,-110.40,-65.34,2.76,4.94,-5.24
105427,212084.13,-123.21,76.56,166.53,121.70,-39.84,-48.46,2.63,4.93,-6.46
105439,212084.13,-135.70,97.64,123.53,133.93,-72.46,-74.07,2.66,4.87,-6.10
105489,212084.13,-183.34,117.40,145.77,114.41,-68.57,-60.46,2.53,4.65,-5.66
105490,212084.13,-188.13,125.86,111.01,106.66,-79.15,-76.13,2.54,4.58,-6.20
105502,212084.13,-187.61,121.84,133.09,109.07,-68.79,-65.32,2.56,4.60,-5.47
