iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
23684,212084.13,-206.56,144.91,100.71,109.42,-45.12,-63.47,2.50,4.55,-6.04
23947,212084.13,-166.78,104.87,190.88,120.11,-40.17,-43.78,2.36,4.79,-5.53
25397,212084.13,-198.15,163.64,102.74,107.66,-50.98,-47.58,2.47,4.48,-6.65
25619,212084.13,-207.92,106.52,189.11,102.72,-36.80,-33.25,2.47,4.75,-6.15
25622,212084.13,-221.24,132.83,127.94,102.60,-47.29,-55.41,2.62,4.65,-6.26
25639,212084.13,-225.74,147.04,118.42,103.11,-48.95,-62.18,2.59,4.59,-6.07
27076,212084.13,-213.42,146.44,99.09,109.05,-49.96,-58.54,2.53,4.54,-5.62
27540,212084.13,-226.27,145.96,135.33,104.10,-43.23,-53.33,2.64,4.66,-5.99
27594,212084.13,-218.65,175.38,102.93,104.91,-48.92,-47.37,2.41,4.45,-6.29
28045,212084.13,-211.07,208.54,67.71,88.60,-60.83,-44.42,2.56,4.54,-6.24
29282,212084.13,-230.00,158.36,103.47,105.27,-57.37,-51.57,2.43,4.49,-5.68
29520,212084.13,-179.27,89.72,195.34,111.82,-45.06,-41.99,2.38,4.63,-6.10
29544,212084.13,-225.85,180.60,112.97,106.41,-51.05,-42.86,2.49,4.44,-6.06
30229,212084.13,-224.56,156.96,121.21,103.86,-46.51,-53.79,2.70,4.64,-6.01
31007,212084.13,-198.25,69.50,203.35,105.29,-50.20,-36.57,2.33,4.67,-6.01
31183,212084.13,-197.56,54.59,200.21,106.77,-43.52,-48.25,2.25,4.71,-5.36
31189,212084.13,-182.34,46.68,215.33,100.33,-34.76,-46.26,2.19,4.82,-4.81
31396,212084.13,-214.07,169.14,72.27,104.80,-55.45,-48.65,2.33,4.39,-6.16
31597,212084.13,-196.88,116.59,126.56,116.40,-41.54,-63.74,2.58,4.73,-5.22
31623,212084.13,-206.59,175.26,60.29,96.88,-59.43,-51.27,2.44,4.39,-6.92
32392,212084.13,-202.93,186.50,79.52,103.02,-58.16,-48.22,2.50,4.47,-6.56
32554,212084.14,-184.23,135.15,120.10,105.56,-52.30,-58.35,2.60,4.72,-6.65
32555,212084.13,-215.88,154.62,103.68,110.25,-51.64,-53.93,2.43,4.53,-6.14
32582,212084.13,-198.25,162.88,75.92,111.68,-60.50,-55.26,2.32,4.42,-6.70
32748,212084.13,-198.48,131.91,173.59,106.97,-40.10,-46.46,2.55,4.70,-6.65
32760,212084.13,-222.58,142.11,141.50,102.53,-39.31,-54.60,2.66,4.72,-5.53
32786,212084.13,-138.61,116.68,216.03,113.40,-42.14,-40.02,2.27,4.74,-5.23
34175,212084.13,-223.17,145.62,94.72,108.49,-51.36,-58.88,2.40,4.53,-5.32
34404,212084.13,-206.16,140.36,90.56,111.68,-49.53,-54.73,2.45,4.47,-5.62
34420,212084.13,-198.39,175.04,55.26,93.53,-70.54,-45.43,2.52,4.48,-6.26
34438,212084.13,-211.82,195.36,68.68,94.24,-63.17,-39.95,2.61,4.52,-6.64
34450,212084.13,-179.47,109.57,154.12,115.47,-47.22,-55.50,2.52,4.63,-6.80
34978,212084.13,-214.58,128.47,94.43,112.05,-56.11,-55.99,2.51,4.67,-4.82
34984,212084.13,-228.99,128.46,124.33,101.17,-47.91,-51.72,2.51,4.64,-5.67
35132,212084.13,-201.60,168.26,122.00,101.33,-49.84,-45.87,2.66,4.66,-5.90
35145,212084.13,-218.21,165.10,98.32,110.34,-49.60,-51.08,2.35,4.48,-6.30
35190,212084.13,-212.88,167.77,82.32,107.32,-52.72,-53.86,2.34,4.38,-5.55
35197,212084.13,-203.91,151.62,94.26,111.18,-59.55,-52.47,2.39,4.49,-6.42
35243,212084.13,-197.85,147.00,176.89,105.28,-39.20,-41.28,2.64,4.64,-7.15
35270,212084.13,-205.57,143.60,109.12,112.70,-47.07,-62.22,2.53,4.59,-6.16
35272,212084.13,-195.11,118.01,161.51,113.01,-46.13,-52.20,2.44,4.82,-6.59
35285,212084.13,-175.20,121.19,146.10,117.51,-47.71,-57.26,2.59,4.65,-7.56
35316,212084.13,-215.17,141.23,135.09,106.73,-43.53,-55.99,2.68,4.69,-6.18
35323,212084.13,-193.39,163.91,93.10,109.37,-59.12,-50.10,2.42,4.54,-6.38
35553,212084.13,-149.23,125.09,179.65,117.93,-42.06,-51.31,2.43,4.62,-5.74
35597,212084.13,-185.33,137.33,195.06,106.39,-33.17,-43.26,2.60,4.64,-6.04
37234,212084.13,-206.32,61.69,204.86,101.09,-48.24,-37.94,2.30,4.79,-5.98
37679,212084.13,-229.00,146.12,104.63,104.38,-43.93,-61.15,2.53,4.58,-5.53
37890,212084.13,-169.48,103.55,168.97,117.65,-42.05,-52.68,2.39,4.63,-6.48
37911,212084.13,-201.84,174.99,41.93,94.90,-71.10,-45.91,2.47,4.47,-6.17
37923,212084.13,-223.65,159.32,80.29,109.56,-53.95,-49.65,2.19,4.41,-5.47
38133,212084.13,-206.03,165.92,95.39,116.62,-51.93,-48.04,2.38,4.38,-6.03
38143,212084.13,-230.17,132.33,131.82,106.53,-45.09,-52.12,2.61,4.67,-5.79
38153,212084.13,-202.58,180.87,87.19,104.74,-57.85,-45.35,2.45,4.51,-6.70
38169,212084.13,-216.23,138.33,101.13,109.60,-44.97,-63.87,2.51,4.59,-5.55
38170,212084.13,-202.52,120.97,102.86,111.48,-49.79,-62.67,2.55,4.56,-6.14
38173,212084.13,-220.93,178.48,58.30,98.24,-56.21,-48.62,2.37,4.42,-6.24
38255,212084.13,-196.03,141.11,124.85,112.21,-48.54,-59.75,2.60,4.71,-6.63
38266,212084.13,-189.35,154.93,105.69,107.27,-56.08,-54.50,2.60,4.61,-7.16
38273,212084.13,-212.12,135.94,108.74,109.24,-46.15,-64.20,2.53,4.63,-6.14
38329,212084.13,-184.62,151.02,97.48,107.30,-59.10,-55.89,2.51,4.63,-6.76
38347,212084.13,-215.92,172.47,115.33,111.57,-57.45,-43.17,2.49,4.58,-5.85
38459,212084.13,-167.39,140.24,186.08,107.96,-39.18,-41.48,2.61,4.64,-6.61
38467,212084.14,-182.62,125.50,122.28,110.11,-52.13,-64.91,2.60,4.73,-6.68
38701,212084.13,-164.18,144.57,189.23,110.76,-35.72,-45.54,2.60,4.65,-5.92
38776,212084.13,-166.26,132.17,203.07,98.66,-45.51,-39.98,2.52,4.70,-5.62
39061,212084.13,-196.14,132.31,188.59,105.99,-28.42,-42.80,2.58,4.67,-5.91
40348,212084.17,-220.41,105.33,139.79,115.83,-20.42,-19.36,2.51,5.07,-4.92
40684,212084.13,-205.58,62.09,197.03,103.32,-60.98,-29.46,2.32,4.74,-5.47
40914,212084.13,-190.96,84.08,175.90,114.66,-48.14,-38.25,2.35,4.72,-6.88
41159,212084.13,-163.97,100.57,182.64,121.55,-42.57,-50.13,2.39,4.66,-6.24
41389,212084.13,-239.76,143.81,131.18,102.21,-44.57,-52.64,2.61,4.66,-6.13
41405,212084.13,-200.63,121.32,116.97,110.02,-43.55,-68.21,2.55,4.68,-5.33
41411,212084.13,-189.56,104.86,180.96,106.71,-41.11,-46.82,2.40,4.67,-6.50
41582,212084.13,-213.25,129.43,155.44,104.94,-33.97,-50.48,2.56,4.68,-6.27
41583,212084.13,-203.78,169.25,112.79,101.09,-60.87,-45.74,2.53,4.56,-6.22
41642,212084.13,-223.95,133.16,90.84,108.34,-60.10,-57.75,2.36,4.66,-4.72
41643,212084.13,-195.60,156.84,101.77,112.80,-50.00,-52.76,2.47,4.64,-6.89
41704,212084.13,-207.99,143.37,148.38,103.31,-42.09,-49.68,2.68,4.75,-6.91
41737,212084.13,-207.60,178.02,104.34,102.59,-58.70,-45.95,2.44,4.50,-6.39
41746,212084.13,-196.48,149.24,102.21,113.26,-47.85,-56.34,2.50,4.61,-6.42
41751,212084.13,-224.40,169.84,96.84,109.22,-52.77,-45.82,2.40,4.57,-5.67
41785,212084.13,-204.98,141.65,141.76,103.97,-46.38,-51.36,2.67,4.80,-6.57
41792,212084.13,-214.70,151.11,139.30,108.32,-38.11,-51.92,2.69,4.82,-6.60
41793,212084.13,-167.63,127.57,138.93,113.02,-50.36,-60.44,2.52,4.74,-7.40
41905,212084.13,-192.37,128.61,150.60,110.60,-43.08,-56.44,2.56,4.74,-6.37
41917,212084.13,-182.50,124.46,146.16,112.52,-46.76,-60.10,2.57,4.72,-6.69
41931,212084.13,-191.50,141.74,180.08,107.45,-39.00,-39.90,2.62,4.69,-6.96
42128,212084.13,-185.43,157.66,169.14,105.57,-39.07,-43.53,2.73,4.69,-6.04
42187,212084.13,-166.29,148.48,165.62,117.10,-46.15,-51.46,2.61,4.67,-6.03
42188,212084.13,-192.58,160.33,170.48,106.75,-37.47,-41.57,2.75,4.71,-6.42
42456,212084.13,-170.68,152.44,153.37,107.29,-39.24,-58.15,2.67,4.72,-5.72
44391,212084.13,-167.28,37.17,238.19,114.21,-36.83,-36.07,2.10,4.82,-4.87
44661,212084.13,-177.89,59.25,215.62,105.94,-50.53,-38.14,2.30,4.67,-5.82
44877,212084.13,-196.76,106.12,184.54,109.69,-37.90,-40.14,2.41,4.69,-6.90
44913,212084.13,-211.57,121.43,182.53,111.63,-37.18,-36.13,2.49,4.73,-6.00
44915,212084.13,-194.71,93.96,189.10,112.29,-44.23,-30.69,2.43,4.64,-7.07
45115,212084.13,-200.52,113.03,111.99,114.83,-49.26,-60.02,2.48,4.71,-5.62
45120,212084.13,-195.70,113.35,168.49,112.17,-41.25,-42.47,2.47,4.73,-6.59
45129,212084.13,-235.34,145.92,102.70,103.45,-50.61,-55.01,2.49,4.58,-5.56
45130,212084.13,-209.36,127.92,111.57,111.42,-53.25,-60.31,2.59,4.60,-5.74
45261,212084.13,-189.64,132.64,158.36,108.63,-48.12,-48.83,2.59,4.71,-6.96
45294,212084.13,-224.85,152.04,106.50,111.16,-48.84,-54.14,2.53,4.65,-6.11
45295,212084.13,-177.92,138.42,121.98,114.55,-52.17,-55.90,2.63,4.80,-6.56
45309,212084.13,-223.39,150.47,113.33,102.37,-43.43,-61.13,2.61,4.66,-6.15
45311,212084.13,-223.35,153.37,96.77,107.82,-49.52,-44.45,2.40,4.53,-5.77
45337,212084.13,-210.73,157.51,97.33,109.97,-56.23,-57.07,2.38,4.45,-6.35
45445,212084.13,-172.78,128.32,148.91,117.99,-43.03,-54.91,2.60,4.65,-7.59
45453,212084.13,-171.05,138.14,167.98,113.29,-38.08,-50.78,2.62,4.62,-7.75
45480,212084.13,-188.96,119.95,134.47,109.47,-46.87,-61.50,2.56,4.74,-6.36
45486,212084.13,-211.49,136.45,143.97,106.73,-43.78,-53.92,2.65,4.73,-6.16
45537,212084.13,-169.43,129.00,159.72,115.79,-46.77,-56.03,2.60,4.63,-7.71
45571,212084.13,-180.10,133.61,147.96,112.46,-46.22,-58.32,2.65,4.72,-6.93
45656,212084.13,-202.63,160.18,154.51,109.11,-38.77,-54.81,2.67,4.83,-7.16
45660,212084.13,-159.63,149.20,175.72,112.08,-39.68,-44.87,2.51,4.73,-5.09
45700,212084.13,-204.77,158.90,164.85,107.93,-38.58,-46.24,2.69,4.72,-6.68
45743,212084.13,-186.32,149.64,131.33,108.53,-45.80,-57.30,2.70,4.68,-5.92
45748,212084.13,-201.19,162.07,148.10,104.05,-40.39,-49.80,2.72,4.77,-6.47
45752,212084.13,-190.94,152.98,170.73,107.98,-41.26,-45.71,2.69,4.69,-7.05
45754,212084.13,-179.79,139.92,111.22,103.23,-56.06,-62.87,2.69,4.76,-5.89
45791,212084.13,-205.02,165.04,135.46,102.46,-40.97,-48.89,2.81,4.81,-5.27
47338,212084.13,-218.01,79.06,187.00,95.98,-53.01,-30.73,2.33,4.88,-5.82
47589,212084.13,-171.07,35.94,206.31,100.81,-41.09,-41.81,2.28,4.75,-4.87
47597,212084.13,-184.49,33.67,200.49,90.57,-49.45,-29.51,2.16,4.76,-5.09
47797,212084.13,-200.93,77.05,204.41,103.40,-51.68,-37.39,2.41,4.69,-6.42
48067,212084.13,-176.71,53.41,200.35,106.62,-53.38,-40.34,2.29,4.58,-6.32
48087,212084.13,-183.83,100.90,201.36,111.92,-37.17,-35.54,2.43,4.62,-6.50
48137,212084.13,-169.67,88.67,195.98,114.31,-45.09,-44.74,2.43,4.61,-6.38
48965,212084.13,-165.46,149.42,180.67,115.78,-43.80,-41.85,2.61,4.78,-5.76
49006,212084.13,-182.87,155.39,180.74,111.47,-33.01,-40.70,2.67,4.73,-6.81
49177,212084.13,-173.29,146.05,183.05,110.87,-41.27,-43.16,2.67,4.64,-6.49
49178,212084.13,-176.91,157.87,177.51,105.34,-35.29,-43.87,2.71,4.80,-5.60
49179,212084.13,-175.18,144.55,158.40,107.69,-50.51,-49.15,2.64,4.68,-6.83
49187,212084.13,-181.49,154.83,149.11,106.94,-39.94,-48.61,2.74,4.73,-6.03
49226,212084.13,-175.25,150.24,177.73,111.51,-41.62,-38.82,2.67,4.68,-6.61
49228,212084.13,-179.54,149.99,160.05,111.99,-42.07,-52.62,2.66,4.68,-6.72
49230,212084.13,-179.13,161.56,176.17,116.92,-27.18,-44.65,2.70,4.83,-5.98
49428,212084.13,-208.62,161.17,132.95,101.67,-40.92,-49.72,2.81,4.82,-5.38
50985,212084.13,-187.69,70.36,209.11,109.45,-47.07,-38.73,2.34,4.68,-6.72
50987,212084.13,-189.22,49.19,216.27,93.24,-45.89,-37.21,2.16,4.76,-5.46
51236,212084.13,-186.02,56.59,207.31,107.22,-45.54,-44.48,2.28,4.63,-5.92
51275,212084.13,-176.41,61.76,205.20,112.50,-58.03,-41.67,2.29,4.58,-6.59
51481,212084.13,-162.94,93.43,196.69,123.29,-46.37,-45.90,2.38,4.58,-6.45
51489,212084.13,-162.47,86.78,189.78,118.46,-44.78,-47.03,2.35,4.56,-7.21
51545,212084.13,-215.77,124.22,153.22,106.79,-37.54,-48.78,2.55,4.70,-6.02
51756,212084.13,-225.63,123.83,151.11,100.62,-36.64,-47.94,2.59,4.70,-5.62
51829,212084.13,-190.83,112.20,173.59,111.68,-35.05,-47.81,2.39,4.66,-6.88
51835,212084.13,-192.48,117.59,113.89,111.72,-48.67,-64.16,2.54,4.66,-5.47
54652,212084.13,-168.74,105.13,178.40,119.41,-40.44,-53.90,2.40,4.57,-6.66
54952,212084.13,-197.20,117.36,136.41,115.55,-43.79,-57.05,2.47,4.80,-4.99
55242,212084.13,-220.00,117.72,125.10,108.17,-34.57,-59.18,2.53,4.78,-4.66
55272,212084.13,-198.00,111.62,123.54,113.46,-44.22,-64.01,2.54,4.74,-5.18
55286,212084.13,-250.73,131.15,107.41,86.97,-44.30,-49.38,2.16,4.71,-4.42
56692,212084.14,-218.45,100.37,150.83,121.08,-36.55,-21.42,2.44,4.99,-5.19
57675,212084.13,-190.32,93.59,181.98,109.74,-47.13,-35.72,2.39,4.78,-6.99
57694,212084.13,-214.51,106.02,183.76,105.73,-41.23,-30.48,2.47,4.81,-6.11
57804,212084.13,8.84,85.67,266.70,21.66,2.85,-56.21,2.20,4.95,-3.38
57962,212084.13,-218.43,118.67,158.06,105.86,-27.95,-40.30,2.47,4.77,-5.49
57985,212084.13,-229.11,125.06,144.40,96.75,-37.49,-50.70,2.59,4.76,-4.96
57991,212084.13,-192.39,119.28,143.48,111.88,-42.25,-55.54,2.48,4.80,-5.47
58017,212084.13,-183.78,96.58,168.58,116.92,-41.35,-42.90,2.45,4.65,-6.34
58248,212084.13,-200.54,123.71,110.82,113.81,-41.52,-68.34,2.56,4.63,-5.26
58254,212084.13,-209.94,112.57,140.46,119.54,-41.68,-49.69,2.53,4.92,-4.68
58272,212084.13,-217.29,111.07,160.12,111.58,-30.23,-23.20,2.47,4.94,-4.67
58285,212084.13,-235.97,124.27,140.92,96.27,-35.66,-46.26,2.52,4.86,-4.27
58298,212084.13,-235.50,124.60,130.85,100.81,-42.11,-47.37,2.55,4.72,-4.51
58302,212084.13,-211.43,116.62,127.18,107.69,-41.40,-53.76,2.56,4.80,-4.41
59371,212084.13,-206.73,92.99,174.66,113.71,-36.71,-23.59,2.40,4.77,-5.41
59629,212084.13,-191.76,93.80,164.10,120.90,-42.99,-38.93,2.45,4.78,-6.42
59901,212084.13,-216.07,107.09,176.49,106.79,-39.36,-26.55,2.45,4.80,-5.95
60118,212084.13,-211.64,108.67,163.73,108.88,-41.57,-27.38,2.44,4.79,-5.40
60319,212084.13,-196.36,93.63,166.79,117.33,-47.77,-41.28,2.44,4.81,-5.52
60351,212084.13,-203.48,92.27,188.86,108.49,-48.77,-26.80,2.43,4.82,-6.50
60634,212084.13,-229.91,111.79,129.73,112.08,-23.17,-56.01,2.42,4.92,-4.74
60638,212084.13,-198.29,100.33,158.10,114.61,-52.66,-41.77,2.40,4.84,-5.39
61492,212084.13,-186.85,82.85,191.23,110.09,-50.83,-34.52,2.37,4.73,-6.68
61710,212084.13,-205.60,91.35,167.33,113.93,-44.93,-19.03,2.35,4.85,-5.84
65051,212084.13,-213.00,136.38,150.52,103.94,-38.30,-53.81,2.62,4.72,-6.12
65337,212084.13,-217.55,130.29,147.30,106.01,-40.06,-50.95,2.60,4.73,-5.92
65339,212084.13,-234.81,166.87,116.51,109.69,-40.34,-55.89,2.56,4.56,-5.86
65586,212084.13,-208.62,172.97,94.05,107.39,-54.64,-46.42,2.39,4.42,-6.32
65587,212084.13,-211.64,133.43,129.13,103.95,-42.12,-57.84,2.61,4.77,-5.91
65656,212084.13,-212.89,146.34,92.15,113.39,-53.70,-54.91,2.45,4.52,-5.79
67608,212084.13,-199.89,115.59,168.02,107.69,-39.47,-48.97,2.47,4.75,-6.48
67628,212084.13,-197.43,111.31,155.15,113.06,-47.43,-50.09,2.42,4.73,-6.11
67634,212084.13,-211.62,127.92,99.98,107.91,-49.82,-60.00,2.56,4.64,-5.81
67641,212084.13,-190.97,176.03,71.51,102.75,-70.54,-41.66,2.56,4.49,-7.13
67658,212084.13,-184.21,124.01,110.94,106.72,-48.76,-69.29,2.59,4.65,-6.41
67666,212084.13,-220.75,136.04,113.48,104.93,-42.84,-60.05,2.50,4.60,-6.00
67673,212084.13,-232.95,184.92,62.95,97.37,-55.15,-48.80,2.34,4.39,-6.23
67914,212084.13,-210.71,198.89,76.73,98.62,-62.04,-41.36,2.62,4.54,-6.59
67921,212084.13,-189.79,182.16,89.99,102.65,-61.80,-34.82,2.55,4.52,-6.52
68015,212084.13,-206.34,181.64,46.49,95.46,-68.57,-49.03,2.51,4.50,-6.16
70884,212084.13,-205.64,175.16,50.69,101.14,-71.47,-40.00,2.53,4.51,-6.47
71193,212084.13,-230.51,141.51,-18.32,73.98,-80.90,-56.21,2.24,4.63,-5.08
74312,212084.13,-209.54,166.12,41.79,98.64,-66.91,-43.63,2.47,4.53,-5.48
75127,212084.13,-212.48,205.54,83.84,95.99,-58.23,-37.06,2.58,4.48,-6.50
75129,212084.13,-186.11,178.01,66.58,103.99,-66.50,-43.06,2.62,4.53,-6.96
75154,212084.13,-232.73,149.65,97.42,106.77,-53.05,-49.04,2.40,4.58,-5.49
77788,212084.13,-203.95,145.71,123.58,102.90,-52.30,-55.31,2.69,4.66,-6.33
77789,212084.13,-186.20,149.13,107.23,105.59,-57.51,-60.47,2.68,4.65,-7.01
77793,212084.13,-190.97,181.45,103.10,104.02,-65.82,-34.52,2.59,4.57,-6.07
77794,212084.13,-201.51,196.07,68.21,100.39,-67.38,-40.68,2.54,4.52,-6.71
77837,212084.13,-212.03,188.23,81.79,101.06,-58.10,-48.91,2.46,4.42,-6.48
78036,212084.13,-186.44,143.65,109.00,107.52,-59.17,-67.37,2.68,4.69,-6.70
78061,212084.13,-192.02,147.17,108.33,100.85,-54.86,-62.57,2.66,4.60,-6.94
78105,212084.13,-197.03,186.41,88.78,100.85,-63.87,-39.62,2.52,4.48,-6.62
78263,212084.13,-220.60,137.20,123.23,101.91,-48.30,-60.89,2.57,4.65,-5.79
78291,212084.13,-207.21,193.27,82.02,89.91,-63.10,-42.73,2.56,4.55,-6.82
78310,212084.13,-208.94,187.09,65.55,99.65,-59.11,-44.00,2.58,4.50,-6.44
78507,212084.13,-150.22,121.88,191.71,123.26,-41.39,-46.82,2.40,4.74,-5.92
78553,212084.13,-181.45,125.29,137.79,109.44,-49.88,-63.84,2.59,4.72,-6.95
78560,212084.13,-170.04,120.40,166.69,122.67,-37.67,-51.28,2.39,4.79,-6.18
78575,212084.13,-210.63,127.73,177.44,104.07,-40.45,-40.98,2.50,4.89,-5.94
81029,212084.13,-218.01,172.58,43.36,88.60,-79.30,-43.44,2.44,4.47,-6.01
81247,212084.14,-202.83,162.03,36.67,99.48,-76.26,-42.86,2.56,4.48,-5.34
81460,212084.13,-208.20,135.52,100.33,114.01,-47.72,-68.71,2.55,4.54,-5.35
81649,212084.13,-207.24,167.56,106.16,103.96,-53.71,-45.56,2.46,4.52,-6.81
81676,212084.13,-211.97,171.49,106.82,108.76,-56.12,-42.76,2.46,4.52,-5.93
81878,212084.13,-217.28,189.20,104.56,106.26,-53.48,-41.79,2.45,4.49,-6.04
81880,212084.13,-194.45,179.24,90.33,98.90,-60.85,-37.39,2.51,4.56,-6.78
82094,212084.13,-163.00,127.41,165.01,113.34,-42.13,-60.14,2.51,4.70,-6.80
82124,212084.13,-206.21,137.37,176.70,101.24,-35.64,-49.22,2.58,4.74,-6.22
82417,212084.13,-181.36,130.89,199.28,102.28,-40.10,-46.27,2.53,4.69,-6.04
85123,212084.13,-228.75,167.58,76.16,105.28,-56.62,-54.37,2.25,4.34,-5.74
85328,212084.13,-194.64,163.05,110.04,103.66,-58.24,-47.41,2.56,4.56,-7.04
85334,212084.13,-235.00,151.37,117.83,101.00,-46.28,-58.25,2.60,4.60,-6.29
86059,212084.13,-173.63,127.98,203.70,110.08,-36.05,-46.29,2.52,4.71,-5.73
88993,212084.13,-207.49,149.57,119.11,101.86,-53.02,-57.34,2.69,4.69,-6.54
89429,212084.13,-165.98,126.56,201.37,109.82,-40.18,-45.22,2.51,4.69,-5.79
89640,212084.13,-131.61,123.75,200.50,106.12,-52.66,-39.00,2.39,4.78,-4.90
89683,212084.13,-185.82,127.87,187.48,107.79,-40.07,-46.32,2.46,4.77,-5.66
89702,212084.13,-190.30,139.10,187.45,105.71,-39.82,-40.05,2.60,4.63,-5.82
89788,212084.13,-160.07,78.11,211.35,120.97,-49.36,-42.58,2.22,4.67,-5.07
90031,212084.13,-154.72,119.27,208.35,118.67,-39.05,-38.32,2.41,4.67,-5.19
90060,212084.13,-169.72,146.98,109.51,101.47,-64.10,-57.61,2.75,4.74,-5.13
90062,212084.13,-158.85,112.53,194.86,121.12,-35.53,-49.24,2.39,4.60,-5.43
93599,212084.13,-184.56,108.71,204.68,111.23,-38.96,-38.41,2.44,4.71,-5.44
93915,212084.13,-157.23,70.23,211.18,124.18,-54.86,-39.05,2.19,4.60,-5.26
93952,212084.13,-172.05,64.15,237.67,110.68,-59.07,-38.06,2.10,4.83,-4.79
97939,212084.13,-185.94,134.81,190.83,104.21,-40.61,-45.73,2.58,4.67,-6.02
97940,212084.13,-182.07,72.61,223.72,107.61,-48.76,-29.91,2.21,4.64,-5.05
97965,212084.13,-169.27,116.96,201.17,118.46,-39.28,-48.29,2.47,4.67,-5.56
101328,212084.13,-205.84,115.63,153.90,113.49,-39.04,-46.74,2.47,4.73,-5.95
101331,212084.13,-231.65,176.08,67.68,103.00,-59.17,-47.77,2.26,4.40,-6.21
101365,212084.13,-233.77,138.51,94.10,93.46,-52.50,-50.79,2.34,4.63,-4.86
101374,212084.13,-191.38,158.81,114.42,104.84,-54.40,-56.85,2.67,4.68,-6.31
101375,212084.13,-185.31,155.35,115.19,101.48,-54.26,-57.06,2.70,4.73,-5.95
101553,212084.13,-204.75,155.19,105.99,113.50,-45.94,-53.13,2.45,4.57,-6.75
101554,212084.13,-203.40,136.99,105.05,110.46,-48.02,-66.80,2.54,4.64,-6.44
101587,212084.13,-235.08,153.34,124.02,100.50,-36.28,-55.31,2.62,4.71,-6.43
102439,212084.13,-157.04,145.46,196.22,105.60,-38.33,-33.33,2.48,4.74,-5.06
102471,212084.13,-188.37,157.41,130.09,104.41,-41.31,-51.02,2.79,4.79,-5.40
102503,212084.13,-214.69,196.44,101.98,97.37,-61.08,-38.80,2.52,4.57,-5.60
102762,212084.13,-195.62,160.59,134.64,106.20,-34.92,-61.53,2.80,4.76,-5.05
102768,212084.13,-173.86,151.66,121.22,109.65,-50.58,-53.73,2.75,4.79,-5.33
105427,212084.13,-171.30,94.28,177.83,118.67,-45.52,-44.08,2.45,4.52,-7.15
105439,212084.13,-183.40,117.40,144.45,116.26,-48.28,-64.59,2.53,4.72,-6.40
105489,212084.13,-222.76,129.03,156.27,103.59,-36.91,-45.43,2.58,4.68,-5.76
105490,212084.13,-225.16,140.42,129.68,103.56,-44.01,-57.96,2.63,4.63,-6.21
105502,212084.13,-225.29,133.32,146.08,103.45,-36.82,-47.57,2.62,4.62,-5.55
